step,epoch,loss,ce,dice,lr
44540,12,0.18211,0.09725,0.16971,1.535822401614531e-05
44560,12,0.17409,0.07669,0.19479,1.5338042381432898e-05
44580,12,0.11588,0.07708,0.07759,1.5317860746720484e-05
44600,12,0.11004,0.06479,0.09049,1.5297679112008076e-05
44620,12,0.14472,0.07104,0.14737,1.5277497477295662e-05
44640,12,0.1662,0.06727,0.19786,1.5257315842583253e-05
44660,12,0.16395,0.08015,0.1676,1.5237134207870838e-05
44680,12,0.14077,0.04573,0.19009,1.5216952573158429e-05
44700,12,0.18597,0.08352,0.20491,1.5196770938446015e-05
44720,12,0.14604,0.05852,0.17504,1.5176589303733605e-05
44740,12,0.16144,0.08241,0.15806,1.5156407669021191e-05
44760,12,0.2457,0.13375,0.2239,1.5136226034308782e-05
44780,12,0.19215,0.06668,0.25093,1.5116044399596368e-05
44800,12,0.10965,0.05201,0.11528,1.5095862764883958e-05
44820,12,0.1785,0.09167,0.17366,1.5075681130171544e-05
44840,12,0.13288,0.05324,0.15928,1.5055499495459135e-05
44860,12,0.11864,0.06605,0.10517,1.503531786074672e-05
44880,12,0.17507,0.08047,0.1892,1.5015136226034311e-05
44900,12,0.13534,0.07864,0.1134,1.4994954591321897e-05
44920,12,0.11411,0.0476,0.13304,1.4974772956609488e-05
44940,12,0.26638,0.11767,0.29742,1.4954591321897073e-05
44960,12,0.1474,0.0631,0.16859,1.4934409687184664e-05
44980,12,0.13185,0.06344,0.13681,1.491422805247225e-05
45000,12,0.14193,0.07469,0.13449,1.489404641775984e-05
45020,12,0.28941,0.1812,0.21641,1.4873864783047426e-05
45040,12,0.16218,0.07546,0.17343,1.4853683148335019e-05
45060,12,0.16096,0.05747,0.20698,1.4833501513622602e-05
45080,12,0.20941,0.1504,0.11801,1.4813319878910195e-05
45100,12,0.22073,0.11471,0.21204,1.4793138244197779e-05
45120,12,0.16714,0.07204,0.19021,1.4772956609485371e-05
45140,12,0.21926,0.12241,0.19369,1.4752774974772955e-05
45160,12,0.25959,0.17645,0.16629,1.4732593340060548e-05
45180,12,0.18411,0.07396,0.22031,1.4712411705348132e-05
45200,12,0.31325,0.18543,0.25564,1.4692230070635724e-05
45220,12,0.21541,0.10997,0.2109,1.4672048435923308e-05
45240,12,0.29099,0.14125,0.29948,1.46518668012109e-05
45260,12,0.15101,0.09031,0.12139,1.4631685166498485e-05
45280,12,0.17947,0.06938,0.22017,1.4611503531786077e-05
45300,12,0.12479,0.06307,0.12344,1.4591321897073661e-05
45320,12,0.1842,0.08649,0.19543,1.4571140262361253e-05
45340,12,0.28499,0.14394,0.28211,1.4550958627648837e-05
45360,12,0.18428,0.05714,0.25429,1.453077699293643e-05
45380,12,0.14859,0.07131,0.15458,1.4510595358224016e-05
45400,12,0.20655,0.10185,0.20941,1.4490413723511606e-05
45420,12,0.09674,0.05225,0.08897,1.4470232088799192e-05
45440,12,0.16059,0.0811,0.15899,1.4450050454086783e-05
45460,12,0.1283,0.07477,0.10706,1.4429868819374368e-05
45480,12,0.14798,0.07132,0.15333,1.440968718466196e-05
45500,12,0.12055,0.0532,0.1347,1.4389505549949545e-05
45520,12,0.16324,0.09138,0.14373,1.4369323915237136e-05
45540,12,0.19319,0.11647,0.15345,1.4349142280524721e-05
45560,12,0.24233,0.08384,0.31698,1.4328960645812312e-05
45580,12,0.26509,0.14332,0.24354,1.4308779011099898e-05
45600,12,0.23263,0.10182,0.26163,1.4288597376387488e-05
45620,12,0.1207,0.07544,0.09052,1.4268415741675074e-05
45640,12,0.17285,0.09587,0.15396,1.4248234106962665e-05
45660,12,0.17159,0.08083,0.18152,1.422805247225025e-05
45680,12,0.09599,0.05355,0.08487,1.4207870837537841e-05
45700,12,0.15483,0.05536,0.19895,1.4187689202825427e-05
45720,12,0.12289,0.06283,0.12012,1.4167507568113018e-05
45740,12,0.18802,0.10695,0.16214,1.4147325933400603e-05
45760,12,0.096,0.04803,0.09594,1.4127144298688194e-05
45780,12,0.22498,0.13714,0.17567,1.410696266397578e-05
45800,12,0.16222,0.10691,0.11062,1.4086781029263372e-05
45820,12,0.15705,0.07413,0.16585,1.4066599394550956e-05
45840,12,0.09451,0.04978,0.08945,1.4046417759838549e-05
45860,12,0.1579,0.06937,0.17706,1.4026236125126133e-05
45880,12,0.12301,0.07176,0.1025,1.4006054490413725e-05
45900,12,0.11835,0.06849,0.09971,1.3985872855701309e-05
45920,12,0.26138,0.15835,0.20607,1.3965691220988902e-05
45940,12,0.15958,0.06524,0.18868,1.3945509586276486e-05
45960,12,0.17162,0.08865,0.16594,1.3925327951564078e-05
45980,12,0.15085,0.0557,0.1903,1.3905146316851662e-05
46000,12,0.13613,0.06681,0.13865,1.3884964682139254e-05
46020,12,0.07146,0.03821,0.0665,1.3864783047426838e-05
46040,12,0.24138,0.129,0.22475,1.384460141271443e-05
46060,12,0.1452,0.06137,0.16765,1.3824419778002015e-05
46080,12,0.19339,0.07752,0.23174,1.3804238143289607e-05
46100,12,0.12199,0.07144,0.10111,1.3784056508577191e-05
46120,12,0.18512,0.0964,0.17745,1.3763874873864784e-05
46140,12,0.12981,0.06309,0.13344,1.3743693239152368e-05
46160,12,0.14108,0.07314,0.13589,1.372351160443996e-05
46180,12,0.22062,0.10978,0.22169,1.370332996972755e-05
46200,12,0.13785,0.07364,0.12841,1.3683148335015136e-05
46220,12,0.16913,0.0587,0.22086,1.3662966700302729e-05
46240,12,0.16857,0.10293,0.13127,1.3642785065590313e-05
46260,12,0.20224,0.05903,0.28641,1.3622603430877905e-05
46280,12,0.14775,0.0486,0.19829,1.360242179616549e-05
46300,12,0.18249,0.11304,0.1389,1.3582240161453082e-05
46320,12,0.12063,0.06243,0.11639,1.3562058526740666e-05
46340,12,0.10831,0.03828,0.14007,1.3541876892028258e-05
46360,12,0.13918,0.06571,0.14694,1.3521695257315842e-05
46380,12,0.33311,0.21544,0.23535,1.3501513622603435e-05
46400,12,0.21952,0.11124,0.21656,1.3481331987891019e-05
46420,12,0.1942,0.09652,0.19535,1.3461150353178611e-05
46440,12,0.23561,0.13571,0.1998,1.3440968718466195e-05
46460,12,0.18837,0.0676,0.24154,1.3420787083753787e-05
46480,12,0.12141,0.07287,0.09707,1.3400605449041371e-05
46500,12,0.14277,0.07259,0.14037,1.3380423814328964e-05
46520,12,0.20064,0.08427,0.23274,1.3360242179616548e-05
46540,12,0.28076,0.15752,0.24648,1.334006054490414e-05
46560,12,0.14576,0.08232,0.12688,1.3319878910191724e-05
46580,12,0.10744,0.05074,0.1134,1.3299697275479317e-05
46600,12,0.1772,0.05257,0.24925,1.3279515640766902e-05
46620,12,0.14685,0.07583,0.14204,1.3259334006054493e-05
46640,12,0.1556,0.0675,0.17621,1.3239152371342079e-05
46660,12,0.16539,0.07668,0.17741,1.321897073662967e-05
46680,12,0.1797,0.10137,0.15666,1.3198789101917255e-05
46700,12,0.14146,0.07212,0.13867,1.3178607467204846e-05
46720,12,0.33221,0.17987,0.30468,1.3158425832492432e-05
46740,12,0.19555,0.08013,0.23083,1.3138244197780022e-05
46760,12,0.1422,0.05647,0.17146,1.3118062563067608e-05
46780,12,0.27755,0.11694,0.32123,1.3097880928355199e-05
46800,12,0.10667,0.05085,0.11165,1.3077699293642785e-05
46820,12,0.27275,0.1618,0.2219,1.3057517658930375e-05
46840,12,0.17504,0.07732,0.19544,1.3037336024217961e-05
46860,12,0.24411,0.15089,0.18645,1.3017154389505552e-05
46880,12,0.10759,0.0526,0.10998,1.2996972754793137e-05
46900,12,0.25517,0.15928,0.19177,1.2976791120080728e-05
46920,12,0.25152,0.0734,0.35626,1.2956609485368314e-05
46940,12,0.10764,0.06747,0.08034,1.2936427850655905e-05
46960,12,0.16153,0.07772,0.16761,1.291624621594349e-05
46980,12,0.21217,0.08669,0.25095,1.2896064581231081e-05
47000,12,0.1545,0.07829,0.15242,1.2875882946518667e-05
47020,12,0.1213,0.06628,0.11003,1.2855701311806259e-05
47040,12,0.2368,0.16539,0.14282,1.2835519677093843e-05
47060,12,0.24497,0.17045,0.14905,1.2815338042381436e-05
47080,12,0.19313,0.08462,0.21704,1.279515640766902e-05
47100,12,0.21485,0.08376,0.26218,1.2774974772956612e-05
47120,12,0.25072,0.0972,0.30704,1.2754793138244196e-05
47140,12,0.213,0.10711,0.21178,1.2734611503531788e-05
47160,12,0.14215,0.09108,0.10213,1.2714429868819372e-05
47180,12,0.27173,0.11441,0.31465,1.2694248234106965e-05
47200,12,0.19187,0.12234,0.13907,1.2674066599394549e-05
47220,12,0.11604,0.05945,0.11318,1.2653884964682141e-05
47240,12,0.15409,0.07143,0.16531,1.2633703329969725e-05
47260,12,0.16753,0.08628,0.16249,1.2613521695257318e-05
47280,12,0.16859,0.0991,0.13898,1.2593340060544902e-05
47300,12,0.13228,0.06354,0.13748,1.2573158425832494e-05
47320,12,0.29296,0.14451,0.29689,1.2552976791120078e-05
47340,12,0.15124,0.07925,0.14397,1.253279515640767e-05
47360,12,0.20397,0.11151,0.18493,1.2512613521695254e-05
47380,12,0.16567,0.08285,0.16564,1.2492431886982847e-05
47400,12,0.16469,0.09289,0.14359,1.2472250252270433e-05
47420,12,0.14818,0.06286,0.17065,1.2452068617558023e-05
47440,12,0.2453,0.15578,0.17905,1.2431886982845609e-05
47460,12,0.1442,0.06912,0.15016,1.24117053481332e-05
47480,12,0.1568,0.08181,0.14997,1.2391523713420785e-05
47500,12,0.24485,0.1,0.28971,1.2371342078708376e-05
47520,12,0.11579,0.07056,0.09046,1.2351160443995962e-05
47540,12,0.18661,0.05882,0.25559,1.2330978809283553e-05
47560,12,0.12845,0.06395,0.12899,1.2310797174571138e-05
47580,12,0.11566,0.0653,0.10071,1.2290615539858729e-05
47600,12,0.13899,0.04724,0.1835,1.2270433905146315e-05
47620,12,0.17669,0.06704,0.21931,1.2250252270433905e-05
47640,12,0.11605,0.06888,0.09432,1.2230070635721491e-05
47660,12,0.18994,0.07413,0.23163,1.2209889001009082e-05
47680,12,0.14717,0.0793,0.13574,1.2189707366296668e-05
47700,12,0.11496,0.06215,0.10561,1.2169525731584258e-05
47720,12,0.20397,0.12359,0.16075,1.2149344096871844e-05
47740,12,0.20863,0.10058,0.21611,1.2129162462159435e-05
47760,12,0.15602,0.06511,0.18183,1.210898082744702e-05
47780,12,0.13659,0.06391,0.14536,1.2088799192734611e-05
47800,12,0.0942,0.05078,0.08683,1.2068617558022197e-05
47820,13,0.23091,0.1534,0.15503,1.204843592330979e-05
47840,13,0.17054,0.09364,0.15379,1.2028254288597373e-05
47860,13,0.16387,0.07222,0.1833,1.2008072653884966e-05
47880,13,0.19185,0.08093,0.22184,1.1987891019172556e-05
47900,13,0.20347,0.09838,0.21017,1.1967709384460142e-05
47920,13,0.14326,0.08285,0.12082,1.1947527749747733e-05
47940,13,0.11184,0.05284,0.118,1.1927346115035319e-05
47960,13,0.20956,0.07357,0.27198,1.190716448032291e-05
47980,13,0.17616,0.08564,0.18106,1.1886982845610495e-05
48000,13,0.18717,0.08658,0.20118,1.1866801210898086e-05
48020,13,0.19706,0.08596,0.2222,1.1846619576185671e-05
48040,13,0.21647,0.11809,0.19675,1.1826437941473262e-05
48060,13,0.09165,0.05079,0.08172,1.1806256306760848e-05
48080,13,0.12422,0.06233,0.12377,1.1786074672048439e-05
48100,13,0.12092,0.05116,0.13951,1.1765893037336024e-05
48120,13,0.2038,0.09984,0.20793,1.1745711402623615e-05
48140,13,0.28672,0.15544,0.26256,1.17255297679112e-05
48160,13,0.12419,0.06569,0.11701,1.1705348133198791e-05
48180,13,0.11125,0.04788,0.12673,1.1685166498486377e-05
48200,13,0.1454,0.06577,0.15926,1.1664984863773968e-05
48220,13,0.10817,0.05271,0.11093,1.1644803229061554e-05
48240,13,0.13711,0.06316,0.14791,1.1624621594349146e-05
48260,13,0.21599,0.10739,0.2172,1.160443995963673e-05
48280,13,0.15892,0.06561,0.18661,1.1584258324924322e-05
48300,13,0.18637,0.0617,0.24934,1.1564076690211906e-05
48320,13,0.15571,0.05845,0.19453,1.1543895055499499e-05
48340,13,0.13966,0.07509,0.12915,1.1523713420787083e-05
48360,13,0.19454,0.08986,0.20936,1.1503531786074675e-05
48380,13,0.32606,0.19361,0.26491,1.148335015136226e-05
48400,13,0.13618,0.06292,0.14651,1.1463168516649852e-05
48420,13,0.20072,0.07633,0.24878,1.1442986881937436e-05
48440,13,0.21245,0.09764,0.22961,1.1422805247225028e-05
48460,13,0.17431,0.0722,0.20421,1.1402623612512612e-05
48480,13,0.24851,0.12442,0.24817,1.1382441977800204e-05
48500,13,0.15549,0.06981,0.17136,1.1362260343087788e-05
48520,13,0.12386,0.03586,0.176,1.1342078708375381e-05
48540,13,0.1232,0.06846,0.10948,1.1321897073662965e-05
48560,13,0.30622,0.11959,0.37326,1.1301715438950557e-05
48580,13,0.16562,0.10336,0.12451,1.1281533804238143e-05
48600,13,0.17425,0.08149,0.18552,1.1261352169525734e-05
48620,13,0.18336,0.09067,0.18538,1.124117053481332e-05
48640,13,0.20023,0.10728,0.1859,1.122098890010091e-05
48660,13,0.1868,0.0609,0.25179,1.1200807265388496e-05
48680,13,0.09911,0.05038,0.09746,1.1180625630676087e-05
48700,13,0.37988,0.2239,0.31196,1.1160443995963672e-05
48720,13,0.14204,0.06966,0.14476,1.1140262361251263e-05
48740,13,0.17098,0.07356,0.19484,1.1120080726538849e-05
48760,13,0.1397,0.05013,0.17913,1.109989909182644e-05
48780,13,0.14048,0.0553,0.17036,1.1079717457114025e-05
48800,13,0.14418,0.06897,0.15041,1.1059535822401616e-05
48820,13,0.15511,0.0926,0.12501,1.1039354187689202e-05
48840,13,0.28943,0.13684,0.30519,1.1019172552976792e-05
48860,13,0.14031,0.06386,0.15291,1.0998990918264378e-05
48880,13,0.4121,0.27171,0.28079,1.0978809283551969e-05
48900,13,0.20265,0.10164,0.20202,1.0958627648839554e-05
48920,13,0.15455,0.09641,0.11628,1.0938446014127145e-05
48940,13,0.1485,0.07059,0.15583,1.091826437941473e-05
48960,13,0.15061,0.07379,0.15365,1.0898082744702322e-05
48980,13,0.17255,0.07137,0.20235,1.0877901109989907e-05
49000,13,0.15389,0.08568,0.13642,1.08577194752775e-05
49020,13,0.12402,0.0726,0.10284,1.0837537840565084e-05
49040,13,0.17041,0.09587,0.14906,1.0817356205852676e-05
49060,13,0.15748,0.08426,0.14645,1.079717457114026e-05
49080,13,0.28096,0.15766,0.24661,1.0776992936427853e-05
49100,13,0.15546,0.04783,0.21526,1.0756811301715437e-05
49120,13,0.31826,0.13526,0.36598,1.0736629667003029e-05
49140,13,0.13304,0.07397,0.11813,1.0716448032290613e-05
49160,13,0.11176,0.05154,0.12044,1.0696266397578205e-05
49180,13,0.15627,0.08329,0.14595,1.067608476286579e-05
49200,13,0.22858,0.1274,0.20236,1.0655903128153382e-05
49220,13,0.15019,0.07318,0.15403,1.0635721493440966e-05
49240,13,0.1393,0.08213,0.11434,1.0615539858728558e-05
49260,13,0.12316,0.0564,0.13353,1.0595358224016142e-05
49280,13,0.13047,0.07019,0.12055,1.0575176589303735e-05
49300,13,0.15673,0.08843,0.13659,1.0554994954591319e-05
49320,13,0.27014,0.14338,0.25351,1.0534813319878911e-05
49340,13,0.24116,0.1332,0.21593,1.0514631685166495e-05
49360,13,0.23898,0.12768,0.2226,1.0494450050454088e-05
49380,13,0.15106,0.06832,0.16549,1.0474268415741673e-05
49400,13,0.12071,0.05753,0.12636,1.0454086781029264e-05
49420,13,0.16415,0.06926,0.18976,1.043390514631685e-05
49440,13,0.10809,0.06108,0.09402,1.041372351160444e-05
49460,13,0.14756,0.07999,0.13513,1.0393541876892026e-05
49480,13,0.1727,0.10859,0.12821,1.0373360242179617e-05
49500,13,0.20809,0.11622,0.18375,1.0353178607467202e-05
49520,13,0.11295,0.05449,0.11693,1.0332996972754793e-05
49540,13,0.09638,0.04328,0.10621,1.0312815338042379e-05
49560,13,0.15194,0.06245,0.17898,1.029263370332997e-05
49580,13,0.18741,0.10595,0.16292,1.0272452068617562e-05
49600,13,0.11151,0.06974,0.08353,1.0252270433905146e-05
49620,13,0.1564,0.06668,0.17946,1.0232088799192738e-05
49640,13,0.21442,0.11649,0.19586,1.0211907164480322e-05
49660,13,0.16492,0.0762,0.17744,1.0191725529767915e-05
49680,13,0.13684,0.06913,0.13543,1.0171543895055499e-05
49700,13,0.14491,0.06304,0.16373,1.0151362260343091e-05
49720,13,0.19107,0.09592,0.1903,1.0131180625630675e-05
49740,13,0.23536,0.15195,0.16681,1.0110998990918268e-05
49760,13,0.28157,0.11288,0.33738,1.0090817356205852e-05
49780,13,0.23085,0.12317,0.21536,1.0070635721493444e-05
49800,13,0.1292,0.0638,0.13079,1.005045408678103e-05
49820,13,0.14305,0.05936,0.16739,1.003027245206862e-05
49840,13,0.17492,0.07135,0.20714,1.0010090817356206e-05
49860,13,0.1075,0.05905,0.09689,9.989909182643797e-06
49880,13,0.21301,0.10238,0.22127,9.969727547931383e-06
49900,13,0.19158,0.10991,0.16335,9.949545913218973e-06
49920,13,0.18772,0.07368,0.22808,9.929364278506559e-06
49940,13,0.16404,0.10439,0.1193,9.90918264379415e-06
49960,13,0.19488,0.09004,0.20969,9.889001009081736e-06
49980,13,0.34766,0.19252,0.31027,9.868819374369326e-06
50000,13,0.13885,0.06132,0.15506,9.848637739656912e-06
50020,13,0.28242,0.19845,0.16795,9.828456104944503e-06
50040,13,0.15496,0.06379,0.18234,9.808274470232088e-06
50060,13,0.13072,0.05834,0.14477,9.78809283551968e-06
50080,13,0.16821,0.06884,0.19874,9.767911200807265e-06
50100,13,0.19285,0.09378,0.19815,9.747729566094856e-06
50120,13,0.22768,0.12412,0.20711,9.727547931382441e-06
50140,13,0.13463,0.04593,0.17739,9.707366296670032e-06
50160,13,0.14872,0.06437,0.16869,9.687184661957618e-06
50180,13,0.20132,0.11281,0.17701,9.667003027245208e-06
50200,13,0.13547,0.05047,0.17,9.646821392532794e-06
50220,13,0.22283,0.11799,0.20968,9.626639757820387e-06
50240,13,0.18178,0.10507,0.15342,9.60645812310797e-06
50260,13,0.12135,0.06823,0.10624,9.586276488395563e-06
50280,13,0.16339,0.06901,0.18874,9.566094853683147e-06
50300,13,0.13514,0.06096,0.14836,9.54591321897074e-06
50320,13,0.1298,0.05641,0.14679,9.525731584258323e-06
50340,13,0.18867,0.09779,0.18176,9.505549949545916e-06
50360,13,0.16643,0.07927,0.17432,9.4853683148335e-06
50380,13,0.19077,0.10459,0.17236,9.465186680121092e-06
50400,13,0.10599,0.04723,0.11753,9.445005045408676e-06
50420,13,0.1713,0.07459,0.19341,9.424823410696269e-06
50440,13,0.18452,0.06147,0.2461,9.404641775983853e-06
50460,13,0.20373,0.10758,0.19231,9.384460141271445e-06
50480,13,0.22293,0.15229,0.14129,9.364278506559029e-06
50500,13,0.23118,0.1284,0.20555,9.344096871846622e-06
50520,13,0.17245,0.10681,0.13128,9.323915237134205e-06
50540,13,0.09619,0.05212,0.08813,9.303733602421798e-06
50560,13,0.12436,0.04859,0.15153,9.283551967709382e-06
50580,13,0.22309,0.11348,0.21923,9.263370332996974e-06
50600,13,0.32221,0.12806,0.3883,9.24318869828456e-06
50620,13,0.14413,0.06806,0.15214,9.22300706357215e-06
50640,13,0.17417,0.09408,0.16018,9.202825428859736e-06
50660,13,0.23531,0.13562,0.19938,9.182643794147327e-06
50680,13,0.17347,0.08348,0.17997,9.162462159434913e-06
50700,13,0.1436,0.06041,0.16637,9.142280524722504e-06
50720,13,0.14584,0.06516,0.16136,9.12209889001009e-06
50740,13,0.16166,0.08169,0.15994,9.10191725529768e-06
50760,13,0.11854,0.05273,0.13163,9.081735620585266e-06
50780,13,0.11809,0.05083,0.13452,9.061553985872856e-06
50800,13,0.10723,0.05175,0.11096,9.041372351160442e-06
50820,13,0.17887,0.07791,0.20192,9.021190716448033e-06
50840,13,0.28525,0.16202,0.24645,9.001009081735619e-06
50860,13,0.16937,0.11737,0.104,8.98082744702321e-06
50880,13,0.17799,0.09011,0.17576,8.960645812310795e-06
50900,13,0.10855,0.05866,0.09979,8.940464177598386e-06
50920,13,0.10724,0.0518,0.11088,8.920282542885971e-06
50940,13,0.13245,0.07644,0.11203,8.900100908173562e-06
50960,13,0.14039,0.07768,0.12542,8.879919273461148e-06
50980,13,0.15085,0.0678,0.16611,8.859737638748739e-06
51000,13,0.16301,0.06863,0.18876,8.839556004036324e-06
51020,13,0.17523,0.10161,0.14724,8.819374369323917e-06
51040,13,0.09302,0.05007,0.08591,8.7991927346115e-06
51060,13,0.21596,0.13359,0.16475,8.779011099899093e-06
51080,13,0.16194,0.06324,0.19739,8.758829465186677e-06
51100,13,0.16768,0.0947,0.14598,8.73864783047427e-06
51120,13,0.16203,0.07316,0.17774,8.718466195761854e-06
51140,13,0.15092,0.07523,0.15138,8.698284561049446e-06
51160,13,0.22743,0.13799,0.17889,8.67810292633703e-06
51180,13,0.12326,0.05926,0.128,8.657921291624622e-06
51200,13,0.211,0.09323,0.23555,8.637739656912206e-06
51220,13,0.1015,0.06445,0.07409,8.617558022199799e-06
51240,13,0.1734,0.11618,0.11443,8.597376387487383e-06
51260,13,0.20445,0.10512,0.19866,8.577194752774975e-06
51280,13,0.13178,0.06258,0.1384,8.557013118062566e-06
51300,13,0.20372,0.07803,0.2514,8.536831483350152e-06
51320,13,0.15582,0.06358,0.18449,8.516649848637742e-06
51340,13,0.15401,0.06411,0.17981,8.496468213925328e-06
51360,13,0.14173,0.07952,0.12442,8.476286579212919e-06
51380,13,0.16804,0.06989,0.1963,8.456104944500505e-06
51400,13,0.17422,0.09988,0.14869,8.435923309788095e-06
51420,13,0.18511,0.07715,0.21591,8.415741675075681e-06
51440,13,0.14794,0.0502,0.19548,8.395560040363273e-06
51460,13,0.18804,0.06997,0.23614,8.375378405650857e-06
51480,13,0.14189,0.06,0.16378,8.35519677093845e-06
51500,13,0.31322,0.1488,0.32884,8.335015136226034e-06
51520,13,0.1491,0.05341,0.19138,8.314833501513626e-06
51540,13,0.20234,0.11818,0.16832,8.29465186680121e-06
51560,13,0.29504,0.18183,0.22643,8.274470232088803e-06
51580,13,0.1539,0.05492,0.19796,8.254288597376387e-06
51600,13,0.12927,0.05093,0.15668,8.234106962663979e-06
51620,13,0.18923,0.10607,0.16631,8.213925327951563e-06
51640,13,0.19731,0.09853,0.19756,8.193743693239156e-06
51660,13,0.18185,0.07848,0.20674,8.17356205852674e-06
51680,13,0.20474,0.10474,0.20002,8.153380423814332e-06
51700,13,0.12891,0.06555,0.12672,8.133198789101916e-06
51720,13,0.10124,0.06029,0.0819,8.113017154389508e-06
51740,13,0.1243,0.04521,0.15818,8.092835519677092e-06
51760,13,0.2099,0.10758,0.20463,8.072653884964685e-06
51780,13,0.13594,0.04828,0.17531,8.05247225025227e-06
51800,14,0.09485,0.03741,0.11488,8.032290615539861e-06
51820,14,0.24304,0.10463,0.27683,8.012108980827447e-06
51840,14,0.1547,0.06577,0.17786,7.991927346115038e-06
51860,14,0.11725,0.05429,0.12591,7.971745711402623e-06
51880,14,0.18557,0.0851,0.20094,7.951564076690214e-06
51900,14,0.10577,0.05863,0.09428,7.9313824419778e-06
51920,14,0.14977,0.0754,0.14873,7.91120080726539e-06
51940,14,0.15983,0.07808,0.16349,7.891019172552976e-06
51960,14,0.15726,0.05381,0.20689,7.870837537840567e-06
51980,14,0.12614,0.05329,0.14569,7.850655903128153e-06
52000,14,0.17549,0.0902,0.17056,7.830474268415743e-06
52020,14,0.17086,0.08314,0.17544,7.810292633703329e-06
52040,14,0.14269,0.05358,0.1782,7.79011099899092e-06
52060,14,0.2094,0.11891,0.18098,7.769929364278505e-06
52080,14,0.15361,0.0925,0.12221,7.749747729566096e-06
52100,14,0.18122,0.09791,0.16661,7.729566094853682e-06
52120,14,0.15975,0.07084,0.17782,7.709384460141273e-06
52140,14,0.27184,0.15105,0.24159,7.689202825428858e-06
52160,14,0.13585,0.08315,0.1054,7.669021190716449e-06
52180,14,0.16974,0.0996,0.14027,7.648839556004035e-06
52200,14,0.19693,0.1052,0.18346,7.628657921291626e-06
52220,14,0.13356,0.06744,0.13224,7.608476286579211e-06
52240,14,0.17868,0.08715,0.18308,7.588294651866803e-06
52260,14,0.19984,0.09167,0.21636,7.5681130171543875e-06
52280,14,0.19503,0.07211,0.24585,7.547931382441979e-06
52300,14,0.09704,0.04541,0.10327,7.527749747729564e-06
52320,14,0.12476,0.05944,0.13064,7.5075681130171556e-06
52340,14,0.17451,0.09357,0.16189,7.48738647830474e-06
52360,14,0.14441,0.08919,0.11044,7.467204843592332e-06
52380,14,0.15106,0.0833,0.13552,7.447023208879918e-06
52400,14,0.21653,0.09961,0.23384,7.426841574167509e-06
52420,14,0.12286,0.05184,0.14206,7.406659939455094e-06
52440,14,0.12369,0.08033,0.08671,7.386478304742686e-06
52460,14,0.15097,0.04961,0.20272,7.3662966700302705e-06
52480,14,0.10336,0.04812,0.11048,7.346115035317862e-06
52500,14,0.14816,0.08001,0.1363,7.325933400605447e-06
52520,14,0.18541,0.07461,0.2216,7.3057517658930385e-06
52540,14,0.11793,0.05258,0.13071,7.285570131180623e-06
52560,14,0.13294,0.06757,0.13073,7.265388496468215e-06
52580,14,0.17383,0.06494,0.21778,7.2452068617558e-06
52600,14,0.31524,0.16218,0.30612,7.225025227043391e-06
52620,14,0.31228,0.19639,0.23177,7.204843592330976e-06
52640,14,0.28316,0.15315,0.26002,7.184661957618568e-06
52660,14,0.11822,0.06867,0.09908,7.164480322906153e-06
52680,14,0.18534,0.10378,0.16314,7.144298688193744e-06
52700,14,0.15682,0.05181,0.21002,7.124117053481329e-06
52720,14,0.16818,0.0892,0.15796,7.103935418768921e-06
52740,14,0.33002,0.19236,0.27532,7.0837537840565055e-06
52760,14,0.27298,0.1737,0.19856,7.063572149344097e-06
52780,14,0.21084,0.09251,0.23666,7.043390514631683e-06
52800,14,0.18905,0.10028,0.17753,7.023208879919274e-06
52820,14,0.12291,0.05566,0.13449,7.003027245206859e-06
52840,14,0.14481,0.07583,0.13797,6.982845610494451e-06
52860,14,0.19342,0.10181,0.18322,6.962663975782036e-06
52880,14,0.24326,0.15724,0.17203,6.942482341069627e-06
52900,14,0.13675,0.08661,0.10029,6.922300706357212e-06
52920,14,0.29111,0.20642,0.16937,6.902119071644804e-06
52940,14,0.13174,0.05365,0.15617,6.8819374369323884e-06
52960,14,0.2243,0.14179,0.165,6.86175580221998e-06
52980,14,0.08169,0.03422,0.09494,6.841574167507572e-06
53000,14,0.13476,0.05927,0.15097,6.8213925327951565e-06
53020,14,0.13898,0.06587,0.14621,6.801210898082748e-06
53040,14,0.13273,0.04969,0.16609,6.781029263370333e-06
53060,14,0.21808,0.07607,0.28403,6.7608476286579245e-06
53080,14,0.17105,0.04702,0.24806,6.740665993945509e-06
53100,14,0.13607,0.06474,0.14266,6.720484359233101e-06
53120,14,0.1495,0.06712,0.16475,6.700302724520686e-06
53140,14,0.20836,0.11245,0.19181,6.680121089808277e-06
53160,14,0.16831,0.07238,0.19184,6.659939455095862e-06
53180,14,0.22165,0.11584,0.21162,6.639757820383454e-06
53200,14,0.16432,0.08388,0.16087,6.6195761856710394e-06
53220,14,0.13502,0.06565,0.13875,6.599394550958631e-06
53240,14,0.16077,0.07365,0.17426,6.579212916246216e-06
53260,14,0.14749,0.0797,0.13558,6.5590312815338074e-06
53280,14,0.12734,0.04977,0.15513,6.538849646821392e-06
53300,14,0.11437,0.05126,0.12623,6.518668012108984e-06
53320,14,0.14567,0.07188,0.14758,6.498486377396569e-06
53340,14,0.22006,0.10645,0.22721,6.47830474268416e-06
53360,14,0.12178,0.06847,0.10662,6.458123107971745e-06
53380,14,0.13854,0.079,0.11909,6.437941473259337e-06
